Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
E4945,Operations,49,58294,2,37,62,No
E4946,Finance,56,93277,13,50,81,Yes
E4947,HR,46,82509,4,45,76,No
E4948,Finance,51,24694,18,45,47,No
E4949,IT,32,115842,24,48,45,No
E4950,Finance,37,78150,23,54,76,No
E4951,Marketing,35,87470,1,44,91,No
E4952,HR,29,41556,2,36,61,No
E4953,Finance,59,84471,2,34,45,No
E4954,HR,32,69855,4,52,93,No
E4955,HR,52,69086,3,40,71,No
E4956,IT,45,38907,17,39,56,No
E4957,IT,59,91695,14,54,77,No
E4958,Marketing,38,68487,2,50,56,No
E4959,Operations,35,49158,16,52,76,No
E4960,HR,52,40293,11,56,62,No
E4961,Operations,26,65761,13,38,88,Yes
E4962,Marketing,55,119468,1,30,88,No
E4963,HR,54,53387,23,49,52,No
E4964,HR,58,60750,2,30,71,No
E4965,Operations,25,88602,2,37,61,No
E4966,Finance,38,41256,21,32,46,No
E4967,IT,36,25594,5,31,61,No
E4968,Finance,28,22460,4,59,60,No
E4969,Operations,45,92356,12,33,45,No
E4970,IT,52,74698,3,56,53,No
E4971,Finance,46,36191,20,48,55,No
E4972,IT,42,104631,10,40,42,No
E4973,HR,51,30529,20,34,48,No
E4974,Finance,30,52175,18,58,86,Yes
E4975,IT,32,37675,21,53,60,No
E4976,IT,48,63158,21,39,89,Yes
E4977,IT,26,66798,21,53,69,No
E4978,Finance,40,90910,10,56,69,No
E4979,Marketing,25,45976,1,52,99,No
E4980,Finance,43,83116,6,37,81,No
E4981,Operations,29,98678,11,42,81,Yes
E4982,Finance,49,82821,2,58,71,No
E4983,IT,36,32204,7,34,62,No
E4984,HR,42,75665,20,55,42,No
E4985,Finance,28,27394,21,55,40,No
E4986,Finance,40,84814,21,56,42,No
E4987,IT,34,53593,21,41,96,Yes
E4988,HR,59,61964,18,56,76,No
E4989,HR,57,97188,21,42,46,No
E4990,Operations,54,119276,19,51,42,No
E4991,Finance,31,73365,4,37,75,No
E4992,HR,53,20443,13,44,88,Yes
E4993,HR,51,109439,18,42,42,No
E4994,Marketing,54,119058,20,30,94,Yes
E4995,Marketing,27,48180,24,51,43,No
E4996,HR,43,68791,13,35,70,No
E4997,Operations,27,106655,19,40,41,No
E4998,HR,45,95899,17,42,53,No
E4999,IT,23,63665,1,50,76,No
