customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
101272,53,Female,East,Post-Graduate,Salaried,39281.55,7254.46,Business,610,10,144,36.18,09:52.4,1
101273,65,Female,East,Graduate,Self-Employed,65340.59,29348.61,Other,617,12,8,82.48,09:52.4,1
101274,,Male,North,Secondary,,27489.38,46190.85,Education,,1,167,9.85,09:52.4,1
101275,22,Female,East,Primary,Salaried,44168.9,14647.96,Car,596,12,287,93.39,09:52.4,1
101276,54,Female,North,Secondary,Self-Employed,44967.64,21458.13,Education,686,6,268,87.08,09:52.4,1
101277,25,Female,South,Graduate,Self-Employed,79545.53,34392.2,Home,528,8,289,37.69,09:52.4,1
101278,59,Female,West,Secondary,Unemployed,76502.39,30818.35,Education,663,6,186,74.72,09:52.4,1
101279,66,Female,East,Graduate,Unemployed,61762.15,33395.49,Home,686,11,12,72.7,09:52.4,1
101280,45,Male,West,Secondary,Self-Employed,71276.62,42403.88,Business,555,4,281,86.11,09:52.4,1
101281,48,Female,West,Graduate,Self-Employed,71769.76,19798.69,Car,645,12,83,32.65,09:52.4,0
101282,26,Female,East,Primary,Salaried,50909.51,46555.39,Home,586,5,55,46.9,09:52.4,0
101283,68,Female,East,Post-Graduate,Self-Employed,139312.56,1600.44,Education,730,3,131,82.85,09:52.4,0
101284,46,Other,South,Secondary,Salaried,98417.16,41161.56,Education,636,11,125,75.07,09:52.4,1
101285,31,Male,North,Secondary,Salaried,2228.2,42208.09,Business,753,6,51,40.41,09:52.4,1
101286,57,Other,North,Secondary,Salaried,41467.42,13382.94,Other,743,0,27,81.12,09:52.4,0
101287,58,Male,West,Secondary,Self-Employed,54905.44,3240.46,Other,672,3,165,9.23,09:52.4,0
101288,39,Male,East,Post-Graduate,Salaried,73998.79,21517.49,Education,800,2,281,75.38,09:52.4,0
101289,28,Male,South,Secondary,Salaried,88387.66,31057.05,Other,540,12,33,23.61,09:52.4,1
101290,,Male,South,Primary,,106418.29,19973.51,Car,,3,62,30.75,09:52.4,0
101291,,Female,South,Graduate,,57707.23,32529.13,Other,,0,145,49.39,09:52.4,0
101292,63,Male,South,Secondary,Salaried,59381.61,54066.16,Car,641,11,171,45.48,09:52.4,0
101293,,Male,South,Graduate,,69065.25,4529.32,Education,,12,286,51.85,09:52.4,0
101294,38,Female,North,Graduate,Self-Employed,46721.98,4311.58,Education,548,1,297,54.03,09:52.4,0
101295,43,Female,North,Secondary,Salaried,30394.07,23960.54,Education,690,11,117,34.84,09:52.4,1
101296,63,Female,North,Post-Graduate,Self-Employed,57593.74,14797.47,Business,563,10,4,20.77,09:52.4,1
101297,53,Female,East,Secondary,Self-Employed,78634.31,17795.28,Other,609,12,66,74.16,09:52.4,1
101298,40,Female,West,Primary,Salaried,53926.91,44003.7,Home,612,8,60,41,09:52.4,0
101299,18,Male,South,Graduate,Self-Employed,70335.88,23190.76,Home,720,6,287,50.53,09:52.4,0
101300,68,Male,East,Graduate,Unemployed,13279.57,24565.07,Education,645,12,229,63.02,09:52.4,1
101301,57,Female,South,Secondary,Salaried,60460.12,18448.04,Other,479,5,100,86.87,09:52.4,1
101302,32,Male,North,Graduate,Salaried,49913.84,24417.98,Car,587,1,119,68.68,09:52.4,0
101303,38,Female,East,Secondary,Unemployed,28121.91,29027.52,Home,541,0,69,9.09,09:52.4,1
101304,64,Male,North,Secondary,Salaried,76430.31,66768.82,Education,685,1,152,80.47,09:52.4,0
101305,26,Male,South,Post-Graduate,Salaried,106141.14,29194.86,Home,567,6,280,94.04,09:52.4,1
101306,26,Female,South,Primary,Salaried,84748.97,42440.43,Home,608,1,221,47.52,09:52.4,0
101307,27,Female,West,Secondary,Salaried,86343.73,27795.99,Home,773,2,223,92.26,09:52.4,0
101308,69,Female,South,Graduate,Self-Employed,77811.93,5416.84,Education,695,7,165,54.26,09:52.4,0
101309,43,Female,North,Post-Graduate,Salaried,76161.29,16493.92,Education,568,6,211,46.37,09:52.4,1
101310,58,Male,South,Secondary,Salaried,15014.2,29183.66,Business,708,11,279,34.83,09:52.4,1
101311,52,Male,West,Graduate,Self-Employed,56801.23,35851.22,Business,600,10,63,64.18,09:52.4,0
101312,69,Female,West,Graduate,Salaried,72716.74,28153.43,Business,708,10,262,25.68,09:52.4,0
101313,42,Female,North,Post-Graduate,Salaried,73285.12,38805.27,Home,621,10,6,14.44,09:52.4,0
101314,43,Male,East,Post-Graduate,Salaried,91792.65,3100.23,Other,583,8,248,7.45,09:52.4,1
101315,28,Female,South,Secondary,Self-Employed,34190.06,25731.89,Education,576,11,229,31.31,09:52.4,1
101316,55,Male,West,Secondary,Salaried,225545.37,89838.9,Business,670,3,286,40.62,09:52.4,0
101317,19,Female,South,Secondary,Salaried,33373.97,10426.6,Other,714,6,257,54.69,09:52.4,1
101318,24,Male,South,Graduate,Salaried,54707.51,41808.87,Business,676,0,63,31.35,09:52.4,0
101319,35,Female,East,Graduate,Salaried,58450.92,41033.61,Business,620,10,28,93.57,09:52.4,1
101320,44,Female,West,Graduate,Salaried,81564.27,6444.63,Other,524,10,53,31.26,09:52.4,1
101321,51,Male,South,Post-Graduate,Salaried,78623.83,30068.18,Business,605,1,252,44.69,09:52.4,0
101322,44,Female,West,Primary,Self-Employed,63008.26,27382.21,Home,562,6,38,14.29,09:52.4,1
101323,34,Male,North,Secondary,Salaried,6199.06,22354.56,Home,746,1,139,28.46,09:52.4,0
101324,,Male,North,Secondary,,71120.84,2096.66,Home,,5,53,9.35,09:52.4,0
101325,61,Male,South,Secondary,Salaried,53308.09,21054.1,Car,671,12,94,55.36,09:52.4,0
101326,68,Male,West,Primary,Unemployed,94795.15,22655.56,Business,626,9,94,72.6,09:52.4,1
101327,41,Male,South,Primary,Salaried,88837.34,474.52,Car,680,11,263,22.61,09:52.4,0
101328,42,Female,West,Graduate,Self-Employed,36549.43,5422.73,Education,700,8,137,38.11,09:52.4,1
101329,24,Female,West,Post-Graduate,Salaried,74554.36,11095.07,Other,813,10,256,6.5,09:52.4,0
101330,69,Female,East,Graduate,Salaried,75047.77,9275.78,Education,618,4,37,80.56,09:52.4,0
101331,23,Male,East,Graduate,Salaried,73229.59,29894.06,Car,723,9,142,75.2,09:52.4,1
101332,41,Male,East,Secondary,Unemployed,69989.53,38672.66,Home,669,6,147,10.69,09:52.4,0
101333,50,Male,South,Graduate,Salaried,75753.86,20341.85,Business,610,12,8,37.84,09:52.4,0
101334,,Male,East,Graduate,,97537.15,36494.34,Business,,0,251,90.98,09:52.4,0
101335,46,Female,East,Graduate,Self-Employed,46215.49,39287.33,Home,683,7,135,40.28,09:52.4,0
101336,60,Male,North,Secondary,Salaried,37354.76,23720.61,Business,629,8,59,52.36,09:52.4,1
101337,39,Female,West,Primary,Self-Employed,79567.88,31120.66,Other,657,12,123,36.97,09:52.4,0
101338,43,Female,West,Primary,Self-Employed,12915.95,21649.82,Other,697,4,263,58.65,09:52.4,0
101339,45,Male,East,Graduate,Self-Employed,76350.6,8157.55,Other,825,5,120,93.03,09:52.4,0
101340,67,Female,West,Graduate,Salaried,71923.47,13798.61,Education,652,12,259,94.78,09:52.4,1
101341,38,Female,North,Post-Graduate,Salaried,1362.44,29892.22,Home,571,10,18,74.72,09:52.4,1
101342,66,Female,North,Secondary,Salaried,44091.58,23180.06,Other,678,7,92,41.39,09:52.4,0
101343,24,Female,East,Graduate,Self-Employed,99399.36,36057.6,Car,616,3,164,49.5,09:52.4,0
101344,34,Male,North,Post-Graduate,Salaried,23570.59,3304.81,Other,783,1,144,37.11,09:52.4,0
101345,37,Male,West,Secondary,Salaried,65314.79,301.43,Education,615,9,238,93.7,09:52.4,1
101346,58,Male,South,Secondary,Unemployed,34877.37,2076.63,Car,651,7,174,68.7,09:52.4,1
101347,66,Male,West,Post-Graduate,Salaried,42276.34,27499.8,Home,694,1,83,45.4,09:52.4,0
101348,37,Female,South,Secondary,Self-Employed,107907.97,4328.45,Home,684,4,157,6.09,09:52.4,0
101349,39,Male,East,Post-Graduate,Unemployed,63086.11,29801.94,Other,747,12,109,51.84,09:52.4,0
101350,45,Female,South,Post-Graduate,Self-Employed,72923.77,36295.15,Car,697,5,178,93.55,09:52.4,0
101351,57,Female,North,Graduate,Self-Employed,57188.39,47743.75,Car,814,4,250,52.08,09:52.4,0
101352,66,Male,West,Graduate,Salaried,22121.67,46088.61,Other,681,5,253,21.42,09:52.4,0
101353,24,Male,South,Graduate,Salaried,30376.92,14568.71,Other,741,5,55,6.99,09:52.4,0
101354,18,Female,West,Graduate,Self-Employed,89460.76,44.57,Business,617,2,155,36.92,09:52.4,0
101355,49,Female,East,Secondary,Salaried,63822.3,15520.87,Business,788,10,91,87.64,09:52.4,1
101356,30,Female,East,Primary,Salaried,40742.79,39652.54,Other,626,10,126,94.69,09:52.4,1
101357,47,Male,North,Secondary,Self-Employed,59448.7,19154.65,Education,754,2,169,90.08,09:52.4,0
101358,40,Male,East,Graduate,Salaried,76539.95,24635.19,Business,712,8,139,70.65,09:52.4,1
101359,68,Male,South,Primary,Unemployed,71362.22,16642.59,Other,655,2,5,55.23,09:52.4,0
101360,36,Male,East,Primary,Self-Employed,40755.27,48718.04,Car,755,2,66,58.16,09:52.4,0
101361,49,Female,North,Primary,Self-Employed,20617.42,9783.09,Business,649,10,111,53.51,09:52.4,1
101362,47,Female,West,Graduate,Self-Employed,49823.84,26001.48,Education,746,1,184,68.63,09:52.4,0
101363,46,Female,West,Post-Graduate,Self-Employed,87726.22,41623.58,Home,676,6,268,42.7,09:52.4,0
101364,66,Female,East,Post-Graduate,Self-Employed,81359.42,52623.24,Car,624,9,170,65.23,09:52.4,0
101365,62,Female,South,Secondary,Salaried,70260.08,14577.97,Education,672,9,244,15.95,09:52.4,0
101366,46,Male,North,Post-Graduate,Salaried,55727.99,39412.09,Education,652,3,138,28.91,09:52.4,0
101367,47,Male,South,Graduate,Self-Employed,47081.33,15516.03,Education,619,0,28,80.24,09:52.4,0
101368,33,Other,North,Graduate,Self-Employed,56191.79,45657.4,Car,666,5,7,86.34,09:52.4,0
101369,57,Male,East,Graduate,Salaried,79544.29,50942.01,Education,678,4,51,53.51,09:52.4,0
101370,36,Female,North,Primary,Salaried,85254.77,11656.08,Home,478,10,136,7.85,09:52.4,1
101371,35,Female,North,Post-Graduate,Salaried,53455.33,34801.95,Business,685,1,178,88.43,09:52.4,0
101372,18,Male,East,Secondary,Salaried,123405.78,41699.3,Car,702,5,129,68.19,09:52.4,0
101373,31,Female,South,Secondary,Unemployed,62310.09,20585.99,Education,752,0,197,42.26,09:52.4,0
101374,68,Female,East,Graduate,Unemployed,51326.11,33215.72,Other,563,2,267,58.85,09:52.4,0
101375,64,Female,North,Secondary,Salaried,96891.74,34000.26,Business,579,3,107,43.68,09:52.4,0
101376,67,Female,East,Secondary,Self-Employed,9042.59,55144.75,Car,665,12,48,46.88,09:52.4,1
101377,19,Other,North,Graduate,Salaried,72000.84,4565.03,Other,600,2,138,84.81,09:52.4,0
101378,45,Male,East,Primary,Self-Employed,58180.04,24161.3,Other,567,12,103,19.5,09:52.4,1
101379,66,Male,West,Graduate,Salaried,96204.61,6246.2,Education,621,5,47,14.33,09:52.4,0
101380,67,Female,West,Graduate,Self-Employed,75123.08,25206.97,Car,625,10,153,5.25,09:52.4,0
101381,47,Female,East,Graduate,Salaried,63477.55,13257.13,Education,579,3,6,33.26,09:52.4,0
101382,55,Male,South,Graduate,Salaried,76565.84,21176.24,Home,578,0,11,18.27,09:52.4,0
101383,68,Male,North,Graduate,Salaried,33610.44,11887.79,Other,642,4,17,24.8,09:52.4,0
101384,21,Female,West,Graduate,Salaried,84170.5,27330.51,Home,549,4,143,6.01,09:52.4,0
101385,18,Female,South,Graduate,Salaried,26385.36,41108.41,Education,547,8,272,25.45,09:52.4,1
101386,25,Female,North,Graduate,Salaried,68962.43,19408.98,Business,655,7,66,34.94,09:52.4,0
101387,46,Female,West,Graduate,Salaried,60890.36,46459.33,Other,755,7,256,7.84,09:52.4,0
101388,56,Male,West,Post-Graduate,Self-Employed,15923.64,40659.35,Business,701,4,127,59.71,09:52.4,0
101389,20,Male,East,Secondary,Self-Employed,61723.55,55511.04,Car,736,7,131,56.19,09:52.4,0
101390,49,Female,North,Secondary,Self-Employed,67049.67,31170.36,Other,524,9,18,13.73,09:52.4,1
101391,27,Male,South,Post-Graduate,Unemployed,43628.1,24075.34,Home,551,6,207,58.55,09:52.4,1
101392,27,Male,South,Secondary,Salaried,34689.45,1221.44,Business,651,0,89,94.88,09:52.4,1
101393,36,Male,South,Primary,Salaried,72304.44,13274.69,Car,709,11,243,90,09:52.4,1
101394,63,Female,North,Graduate,Salaried,69057.88,21881.46,Other,695,6,17,5.24,09:52.4,0
101395,51,Other,South,Primary,Self-Employed,65670.48,23657.39,Car,556,10,223,76.58,09:52.4,1
101396,,Male,South,Secondary,,60221.04,60230.84,Home,,7,210,36.82,09:52.4,0
101397,40,Female,South,Post-Graduate,Salaried,45835.92,21895.35,Other,644,2,99,10.73,09:52.4,0
101398,45,Female,East,Graduate,Salaried,116804.54,1525.3,Car,704,8,13,31.64,09:52.4,0
101399,49,Other,East,Secondary,Salaried,52541.73,34968.56,Education,608,7,270,33.96,09:52.4,0
101400,67,Male,North,Post-Graduate,Self-Employed,38372.17,34097.47,Other,542,1,187,52.09,09:52.4,1
101401,24,Female,North,Post-Graduate,Salaried,61360.68,18116.05,Other,709,5,274,64.5,09:52.4,0
101402,46,Male,South,Secondary,Salaried,55476.47,56915.06,Other,683,3,133,72.42,09:52.4,0
101403,25,Female,East,Secondary,Salaried,51962.18,3449.32,Other,563,2,14,27.13,09:52.4,0
101404,18,Female,West,Graduate,Self-Employed,106856.9,43741.86,Education,603,10,281,33.96,09:52.4,0
101405,20,Male,West,Graduate,Self-Employed,31756.3,20633.55,Home,698,5,44,32.75,09:52.4,0
101406,41,Female,South,Graduate,Salaried,60935.93,10743.73,Education,664,9,295,37.65,09:52.4,0
101407,40,Female,South,Post-Graduate,Self-Employed,33433.17,61005.97,Education,685,12,104,94.97,09:52.4,1
101408,25,Male,East,Graduate,Salaried,46474.38,36050.45,Car,613,8,62,75.01,09:52.4,1
101409,64,Female,East,Secondary,Self-Employed,103402.9,20523.42,Business,750,1,53,92.75,09:52.4,0
101410,54,Male,East,Graduate,Self-Employed,67036.13,20218.54,Business,642,9,118,67.38,09:52.4,0
101411,20,Female,North,Secondary,Salaried,66734.26,29131.28,Car,484,9,131,41.56,09:52.4,1
101412,68,Male,North,Graduate,Salaried,36512.97,18070.55,Education,657,9,299,40.08,09:52.4,1
101413,50,Female,South,Graduate,Self-Employed,49384.46,44494.13,Car,692,4,199,48.97,09:52.4,0
101414,45,Male,North,Primary,Salaried,105578.04,26315.28,Other,671,5,36,42.52,09:52.4,0
101415,64,Female,East,Graduate,Self-Employed,72484.06,40263.47,Car,620,3,279,79.55,09:52.4,0
101416,25,Female,East,Secondary,Self-Employed,51507.13,28118.9,Car,513,6,216,46.85,09:52.4,1
101417,51,Female,North,Secondary,Self-Employed,71015.18,38047.52,Other,605,1,74,31.61,09:52.4,0
101418,52,Female,West,Graduate,Salaried,66691.6,45182.65,Business,611,6,55,74.74,09:52.4,1
101419,49,Female,South,Secondary,Salaried,39014.01,50213.95,Other,604,1,12,81.9,09:52.4,1
101420,41,Male,West,Graduate,Self-Employed,50779.79,32364.2,Home,693,0,83,42.84,09:52.4,0
101421,31,Male,South,Primary,Salaried,116363.4,12001.79,Car,627,10,32,65.1,09:52.4,0
101422,49,Female,West,Graduate,Self-Employed,69800.06,22411.27,Car,747,4,86,10.29,09:52.4,0
101423,63,Male,North,Graduate,Self-Employed,20773.95,24607.93,Business,634,1,232,52.65,09:52.4,0
101424,60,Female,South,Graduate,Salaried,72755.25,16401.87,Education,735,7,275,9.05,09:52.4,0
101425,33,Other,South,Secondary,Self-Employed,92577.21,13897.69,Other,665,11,201,7.63,09:52.4,0
101426,21,Male,South,Post-Graduate,Salaried,37390.55,27617.51,Education,668,11,51,60.16,09:52.4,1
101427,69,Female,East,Secondary,Salaried,48578.94,10250.39,Home,602,11,256,32.3,09:52.4,0
101428,54,Male,East,Primary,Unemployed,96344.27,7338.99,Other,555,7,241,71.83,09:52.4,1
101429,38,Female,West,Secondary,Unemployed,60872.81,416.54,Home,645,0,205,85.65,09:52.4,0
101430,31,Male,North,Primary,Salaried,56428.04,32205.05,Home,768,3,196,17.55,09:52.4,0
101431,48,Male,East,Post-Graduate,Unemployed,26598.55,30118.72,Home,618,8,244,70.21,09:52.4,1
101432,65,Female,South,Secondary,Salaried,86764.16,20129.87,Other,607,4,1,51.31,09:52.4,0
101433,35,Female,East,Graduate,Salaried,55288.27,39913.47,Other,638,11,89,15.09,09:52.4,0
101434,24,Female,North,Graduate,Salaried,5725.43,10017.86,Business,774,10,282,63.64,09:52.4,1
101435,27,Female,East,Secondary,Unemployed,20684.06,30713.11,Car,705,9,139,59.85,09:52.4,1
101436,24,Male,South,Graduate,Salaried,45960.48,25812.45,Education,735,12,87,51.41,09:52.4,0
101437,50,Female,West,Primary,Salaried,33178.94,13889.79,Education,511,5,2,88.38,09:52.4,1
101438,40,Male,South,Secondary,Salaried,37100.96,17611.86,Home,592,2,168,51.9,09:52.4,1
101439,38,Female,North,Primary,Self-Employed,118616.75,16457.56,Other,595,4,119,94.15,09:52.4,1
101440,36,Female,West,Post-Graduate,Salaried,77688.08,28791.31,Other,730,11,80,50.83,09:52.4,0
101441,65,Female,East,Post-Graduate,Salaried,4433.63,33901.43,Home,696,12,111,15.43,09:52.4,1
101442,36,Other,East,Secondary,Salaried,52141.95,18604.09,Car,724,12,165,47.34,09:52.4,0
101443,53,Male,East,Secondary,Salaried,57762.66,14318.43,Education,519,12,219,21.41,09:52.4,1
101444,46,Female,West,Graduate,Self-Employed,23076.65,27058.33,Business,728,0,5,58.74,09:52.4,0
101445,35,Male,South,Secondary,Salaried,73359.66,223.73,Car,696,7,215,67.38,09:52.4,0
101446,19,Female,West,Post-Graduate,Self-Employed,8965.27,25515.36,Other,585,10,195,47.16,09:52.4,1
101447,18,Male,West,Graduate,Salaried,87423.67,48426.63,Home,636,5,282,13.79,09:52.4,0
101448,64,Female,North,Secondary,Self-Employed,96038.25,14440.55,Education,587,11,6,47.18,09:52.4,1
101449,22,Female,West,Graduate,Salaried,118814.63,22347.17,Home,643,1,58,12.33,09:52.4,0
101450,37,Male,East,Secondary,Salaried,20641.77,40368.43,Other,681,3,102,66.39,09:52.4,0
101451,,Male,South,Post-Graduate,,25727.57,36320.1,Home,,3,48,76.13,09:52.4,1
101452,59,Female,South,Post-Graduate,Self-Employed,77316.8,25927.59,Education,584,8,276,91.61,09:52.4,1
101453,19,Male,South,Secondary,Self-Employed,89567,24122.07,Home,617,8,163,18.39,09:52.4,0
101454,,Male,East,Primary,,80223.82,6466.64,Education,,4,196,52.92,09:52.4,0
101455,40,Male,East,Post-Graduate,Self-Employed,86992.93,32367.29,Home,704,11,132,56.08,09:52.4,0
101456,29,Male,East,Post-Graduate,Salaried,94420.68,4849.37,Home,540,2,66,88.02,09:52.4,1
101457,37,Female,East,Primary,Salaried,65056.26,5977.77,Education,662,0,83,61.45,09:52.4,0
101458,22,Female,East,Graduate,Salaried,54686.25,40121.55,Home,564,5,265,18.1,09:52.4,0
101459,54,Male,West,Secondary,Self-Employed,25795.57,30804.79,Car,653,7,229,44.27,09:52.4,1
101460,55,Male,East,Secondary,Self-Employed,52547.36,38196.04,Business,731,0,273,63.93,09:52.4,0
101461,47,Male,East,Post-Graduate,Salaried,56377.79,13952.36,Car,614,10,219,68.03,09:52.4,0
101462,26,Male,East,Secondary,Salaried,36257.89,31995.46,Business,665,0,225,82.68,09:52.4,1
101463,51,Male,East,Post-Graduate,Salaried,59044.39,18413.98,Car,587,10,113,21.25,09:52.4,1
101464,61,Male,South,Secondary,Salaried,33440.53,20091.36,Business,642,6,140,90.64,09:52.4,1
101465,52,Male,East,Graduate,Salaried,87833.31,39606.31,Home,541,6,185,10.32,09:52.4,1
101466,69,Female,West,Secondary,Salaried,70645.61,22753.13,Education,700,1,173,93.54,09:52.4,0
101467,39,Male,West,Graduate,Salaried,48509.91,14554.21,Education,621,2,11,82.2,09:52.4,0
101468,61,Female,West,Graduate,Salaried,64721.02,4517.22,Other,635,1,159,64.42,09:52.4,0
101469,41,Female,North,Secondary,Salaried,97118.28,60820.68,Business,655,5,205,71.15,09:52.4,1
101470,34,Female,South,Graduate,Salaried,34907.68,40892.14,Other,512,12,230,11.54,09:52.4,1
101471,27,Female,East,Secondary,Salaried,44153.63,13253.07,Other,602,12,26,8.73,09:52.4,0
101472,47,Female,North,Primary,Self-Employed,55201.8,35334.68,Business,659,7,159,14.16,09:52.4,0
101473,63,Female,East,Graduate,Salaried,63530.05,10858.32,Education,639,7,278,12.86,09:52.4,0
101474,,Female,North,Secondary,,63628.91,36239.53,Business,,0,148,54.26,09:52.4,0
101475,,Female,North,Graduate,,27030.56,25493.72,Home,,10,266,24.39,09:52.4,1
101476,34,Female,West,Graduate,Salaried,57981.78,29017.54,Other,660,8,83,82.42,09:52.4,1
101477,67,Female,West,Graduate,Salaried,39548.62,14538.84,Other,578,10,26,45.12,09:52.4,1
101478,68,Male,North,Primary,Salaried,25224.17,30363.26,Business,615,7,71,67.6,09:52.4,1
101479,34,Male,West,Secondary,Salaried,136889.64,16034.69,Other,696,8,37,63.76,09:52.4,0
101480,31,Male,North,Secondary,Unemployed,40033.73,18794.9,Education,655,12,133,33.79,09:52.4,0
101481,26,Female,South,Graduate,Salaried,41421.2,2235.59,Other,739,12,126,26.89,09:52.4,0
101482,57,Female,West,Graduate,Salaried,26339.1,13417.72,Business,655,8,115,35.82,09:52.4,1
101483,19,Female,West,Graduate,Self-Employed,100688.04,34235.14,Education,658,10,92,76.7,09:52.4,1
101484,,Female,West,Primary,,55283.19,29692.14,Education,,11,242,57.76,09:52.4,0
101485,42,Female,South,Secondary,Self-Employed,93795.33,33934.84,Other,573,5,200,27.82,09:52.4,0
101486,56,Male,North,Secondary,Salaried,55141.28,15881.02,Business,771,2,207,78.61,09:52.4,0
101487,26,Female,East,Primary,Unemployed,51910.94,22533.33,Other,704,0,117,9.93,09:52.4,0
101488,,Female,West,Secondary,,90006.85,50295.78,Home,,10,219,67.93,09:52.4,0
101489,60,Other,North,Secondary,Salaried,46890.09,26966.63,Home,601,7,243,44.52,09:52.4,0
101490,63,Male,South,Secondary,Self-Employed,60528.73,16946.61,Education,764,9,292,70.82,09:52.4,1
101491,21,Female,East,Primary,Salaried,36960.75,194.73,Other,659,2,282,88.47,09:52.4,1
101492,43,Female,West,Primary,Salaried,102128.34,12191.16,Home,637,12,172,72.5,09:52.4,1
101493,46,Female,South,Primary,Self-Employed,86212.76,11606.96,Car,671,6,76,44.78,09:52.4,0
